class_name,class_dates,class_times,class_professor,year,semester,prof_rating,bruin_walk_url
Statistics (STATS) 15 - Introduction to Data Science Lec 1,MW,9:30am-10:45am,"Gould, R.L.",2024,fall,N/A,https://bruinwalk.com/professors/stephanie-l-gould
Statistics (STATS) 20 - Introduction to Statistical Programming with R Lec 1,TR,8am-9:15am,"Maierhofer, T.J.",2024,fall,N/A,https://bruinwalk.com/professors/thomas-maierhofer
Statistics (STATS) 20 - Introduction to Statistical Programming with R Lec 2,TR,12:30pm-1:45pm,"Maierhofer, T.J.",2024,fall,N/A,https://bruinwalk.com/professors/thomas-maierhofer
Statistics (STATS) 21 - Python and Other Technologies for Data Science Lec 1,MWF,9am-9:50am,"Chen, M.S.",2024,fall,N/A,https://bruinwalk.com/professors/tzu-chin-chen
Statistics (STATS) 100A - Introduction to Probability Lec 1,MW,3:30pm-4:45pm,"Ho, H.",2024,fall,N/A,https://bruinwalk.com/professors/jocelyn-ho
Statistics (STATS) 100A - Introduction to Probability Lec 2,MW,5pm-6:15pm,"Ho, H.",2024,fall,N/A,https://bruinwalk.com/professors/jocelyn-ho
Statistics (STATS) 100A - Introduction to Probability Lec 3,TR,12:30pm-1:45pm,"Wang, B.",2024,fall,N/A,https://bruinwalk.com/professors/yang-wang
Statistics (STATS) 100A - Introduction to Probability Lec 4,TR,2pm-3:15pm,"Wang, B.",2024,fall,N/A,https://bruinwalk.com/professors/yang-wang
Statistics (STATS) 100B - Introduction to Mathematical Statistics Lec 1,MWF,1pm-1:50pm,"Christou, N.",2024,fall,3.6,https://bruinwalk.com/professors/nicolas-christou/stats-100b/
Statistics (STATS) 100C - Linear Models Lec 1,TR,2pm-3:15pm,"Tsiang, M.",2024,fall,4.6,https://bruinwalk.com/professors/michael-tsiang/stats-100c/
Statistics (STATS) 101C - Introduction to Statistical Models and Data Mining Lec 1,TR,9:30am-10:45am,"Xu, S.",2024,fall,N/A,https://bruinwalk.com/professors/xu-liu
Statistics (STATS) 101C - Introduction to Statistical Models and Data Mining Lec 2,TR,12:30pm-1:45pm,"Xu, S.",2024,fall,N/A,https://bruinwalk.com/professors/xu-liu
Statistics (STATS) 101C - Introduction to Statistical Models and Data Mining Lec 3,MW,9:30am-10:45am,"Almohalwas, A.M.",2024,fall,3.9,https://bruinwalk.com/professors/akram-m-almohalwas/stats-101c/
Statistics (STATS) 101C - Introduction to Statistical Models and Data Mining Lec 4,MW,11am-12:15pm,"Almohalwas, A.M.",2024,fall,3.9,https://bruinwalk.com/professors/akram-m-almohalwas/stats-101c/
Statistics (STATS) 102C - Introduction to Monte Carlo Methods Lec 1,MW,12:30pm-1:45pm,"Wu, G.",2024,fall,N/A,https://bruinwalk.com/professors/-wu
Statistics (STATS) 102C - Introduction to Monte Carlo Methods Lec 2,MW,2pm-3:15pm,"Wu, G.",2024,fall,N/A,https://bruinwalk.com/professors/-wu
Statistics (STATS) 102C - Introduction to Monte Carlo Methods Lec 3,MWF,8am-8:50am,"Chen, M.S.",2024,fall,N/A,https://bruinwalk.com/professors/tzu-chin-chen
Statistics (STATS) 112 - Statistics: Window to Understanding Diversity Lec 1,TR,3:30pm-4:45pm,"Esfandiari, M.M.",2024,fall,3.1,https://bruinwalk.com/professors/mahtash-m-esfandiari/stats-112/
Statistics (STATS) 140XP - Practice of Statistical Consulting Lec 1,TR,3:30pm-4:45pm,"Lew, V.",2024,fall,5.0,https://bruinwalk.com/professors/vivian-lew/stats-140xp/
Statistics (STATS) 140XP - Practice of Statistical Consulting Lec 2,TR,5pm-6:15pm,"Lew, V.",2024,fall,5.0,https://bruinwalk.com/professors/vivian-lew/stats-140xp/
Statistics (STATS) 140XP - Practice of Statistical Consulting Lec 3,MW,3:30pm-4:45pm,"Zes, D.A.",2024,fall,N/A,https://bruinwalk.com/professors/dave-zes/stats-140xp/
Statistics (STATS) 140XP - Practice of Statistical Consulting Lec 4,MW,5pm-6:15pm,"Zes, D.A.",2024,fall,N/A,https://bruinwalk.com/professors/dave-zes/stats-140xp/
Statistics (STATS) C161 - Introduction to Pattern Recognition and Machine Learning Lec 1,TR,9:30am-10:45am,"Cheng, G.",2024,fall,N/A,https://bruinwalk.com/professors/g-cheng
Statistics (STATS) C180 - Introduction to Bayesian Statistics Lec 1,MW,2pm-3:15pm,The Staff,2024,fall,N/A,N/A
Statistics (STATS) C183 - Statistical Models in Finance Lec 1,MWF,11am-11:50am,"Christou, N.",2024,fall,4.9,https://bruinwalk.com/professors/nicolas-christou/stats-c183/
Statistics (STATS) 200A - Applied Probability Lec 1,MW,12:30pm-1:45pm,"Montufar Cuartas,",2024,fall,N/A,https://bruinwalk.com/professors/guido-montufar-cuartas/stats-200a/
"Statistics (STATS) 201A - Research Design, Sampling, and Analysis Lec 1",TR,2pm-3:15pm,"Xu, H.",2024,fall,N/A,https://bruinwalk.com/professors/xu-liu
Statistics (STATS) 202A - Statistics Programming Lec 1,TR,9:30am-10:45am,"Paik Schoenberg, F",2024,fall,N/A,https://bruinwalk.com/professors/frederick-paik-schoenberg/stats-202a/
"Statistics (STATS) 203 - Large Sample Theory, Including Resampling Lec 1",MW,3:30pm-4:45pm,No instructors,2024,fall,N/A,N/A
Statistics (STATS) 212 - Graphical Models Lec 1,TR,3:30pm-4:45pm,"Zhou, Q.",2024,fall,N/A,https://bruinwalk.com/professors/q.-li
Statistics (STATS) 218 - Statistical Analysis of Networks Lec 1,TR,2pm-3:15pm,"Handcock, M.S.",2024,fall,N/A,https://bruinwalk.com/professors/mark-handcock/stats-218/
Statistics (STATS) M231A - Pattern Recognition and Machine Learning Lec 1,MW,2pm-3:15pm,"Wu, Y.",2024,fall,N/A,https://bruinwalk.com/professors/-wu
"Statistics (STATS) M243 - Logic, Causation, and Probability Lec 1",MW,10am-11:50am,"Arah, O.A.",2024,fall,N/A,https://bruinwalk.com/professors/onyebuchi-arah/stats-m243/
Statistics (STATS) C261 - Introduction to Pattern Recognition and Machine Learning Lec 1,TR,9:30am-10:45am,"Cheng, G.",2024,fall,N/A,https://bruinwalk.com/professors/g-cheng
Statistics (STATS) C283 - Statistical Models in Finance Lec 1,MWF,11am-11:50am,"Christou, N.",2024,fall,5.0,https://bruinwalk.com/professors/nicolas-christou/stats-c283/
Theater 12 - Introduction to Performance Lec 1,TR,9am-11:50am,TA,2024,fall,N/A,N/A
Theater 13 - Play Reading and Analysis Lec 1,MW,12:30pm-1:45pm,"Taylor, D.A.",2024,fall,N/A,https://bruinwalk.com/professors/brian-d-taylor
Theater 14A - Introduction to Design Lec 1,MW,9:30am-10:50am,TA,2024,fall,N/A,N/A
Theater 101A - Global Histories of Theater and Performance I Lec 1,MW,2pm-3:15pm,"Vermy, H.",2024,fall,N/A,https://bruinwalk.com/professors/hans-vermy/theater-101a/
Urban Planning (URBN PL) M120 - Introduction to Cities and Planning Lec 1,TR,9:30am-10:45am,"Lens, M.C.",2024,fall,N/A,https://bruinwalk.com/professors/michael-lens/urbn-pl-m120/
Urban Planning (URBN PL) M168 - Politics of Water Lec 1,W,10am-12:50pm,The Staff,2024,fall,N/A,N/A
Urban Planning (URBN PL) M201 - Theories of Architecture Lec 1,R,9am-11:50am,"Osman, M.",2024,fall,N/A,https://bruinwalk.com/professors/michael-osman/urbn-pl-m201/
Urban Planning (URBN PL) 202 - Land Use Lec 1,MTR,9am-10:15am,"Zasloff, J.",2024,fall,N/A,https://bruinwalk.com/professors/jonathan-m-zasloff/urbn-pl-202/
Urban Planning (URBN PL) M208A - Introduction to Luskin PhD Research Lec 1,T,2pm-4:50pm,The Staff,2024,fall,N/A,N/A
Urban Planning (URBN PL) 219 - Special Topics in Built Environment Lec 1,T,5pm-7:50pm,"Mukhija, V.",2024,fall,N/A,https://bruinwalk.com/professors/vinit-mukhija/urbn-pl-219/
Urban Planning (URBN PL) 219 - Special Topics in Built Environment Lec 2,T,2pm-4:50pm,"Goh, K.",2024,fall,N/A,https://bruinwalk.com/professors/kian-goh/urbn-pl-219/
Urban Planning (URBN PL) 220A - Quantitative Analysis in Urban Planning I Lec 1,MW,9:30am-10:45am,"Osman, T.",2024,fall,N/A,https://bruinwalk.com/professors/michael-osman
Urban Planning (URBN PL) 222A - Introduction to Planning History and Theory Lec 1,TR,9:30am-10:45am,"Vestal, M.A.",2024,fall,N/A,https://bruinwalk.com/professors/marques-augusta-vestal/urbn-pl-222a/
Urban Planning (URBN PL) 228 - Visual Communication Skills Lec 1,W,6pm-8:50pm,No instructors,2024,fall,N/A,N/A
Urban Planning (URBN PL) 228 - Visual Communication Skills Lec 2,W,6pm-8:50pm,No instructors,2024,fall,N/A,N/A
Urban Planning (URBN PL) 249 - Special Topics in Transportation Policy and Planning Lec 1,M,6pm-8:50pm,"France, R.A.",2024,fall,N/A,https://bruinwalk.com/professors/richard-france/urbn-pl-249/
Urban Planning (URBN PL) M250 - Transportation and Land Use: Urban Form Lec 1,TR,11am-12:15pm,"Taylor, B.D.",2024,fall,N/A,https://bruinwalk.com/professors/brian-d-taylor/urbn-pl-m250/
Urban Planning (URBN PL) 260A - Environmental Assessment: Urban Design Lec 1,W,2pm-4:50pm,"Engel, R.A.",2024,fall,N/A,https://bruinwalk.com/professors/stephen-a-engel
"Urban Planning (URBN PL) 261 - Land-Use Planning: Processes, Critiques, and Innovations Lec 1",T,5pm-7:50pm,No instructors,2024,fall,N/A,N/A
Urban Planning (URBN PL) 262 - Urban Environmental Problems: Water Resources Lec 1,TR,2pm-3:15pm,No instructors,2024,fall,N/A,N/A
Urban Planning (URBN PL) 269 - Special Topics in Environmental Analysis and Policy Lec 1,TR,11am-12:15pm,"Herrera, V.",2024,fall,N/A,https://bruinwalk.com/professors/william-herrera
Urban Planning (URBN PL) 280 - Affordable Housing Development Lec 1,M,9am-11:50am,"Horsford, C.D.",2024,fall,N/A,https://bruinwalk.com/professors/chad-david-horsford/urbn-pl-280/
